"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag","MetricID","SnapshotDate","StudyID"
"0X6603","Site",17,32,0.53125,2.83130403823805,1,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X9580","Site",15,30,0.5,2.4787566510952,1,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X4323","Site",18,126,0.142857142857143,-1.07154973256769,-1,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X5895","Site",9,76,0.118421052631579,-1.15909417643813,-1,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X8788","Site",7,63,0.111111111111111,-1.14434539175205,-1,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X8633","Site",9,84,0.107142857142857,-1.37718368332446,-1,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X6900","Site",2,31,0.0645161290322581,-1.20080911941658,-1,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X8091","Site",2,32,0.0625,-1.23752361936233,-1,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X4485","Site",14,46,0.304347826086957,1.03320864146169,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X2192","Site",22,73,0.301369863013699,1.26253687982805,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X7011","Site",11,38,0.289473684210526,0.798381991779558,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X2170","Site",14,50,0.28,0.81301551720531,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X759","Site",11,40,0.275,0.678659584060619,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X8351","Site",11,42,0.261904761904762,0.565195123019185,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X213","Site",23,101,0.227722772277228,0.349342848512393,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X8517","Site",14,63,0.222222222222222,0.208913191409775,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X1910","Site",7,33,0.212121212121212,0.0621623893752499,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X5033","Site",9,43,0.209302325581395,0.042594758378453,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X8786","Site",9,44,0.204545454545455,-0.00533011963949554,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X5384","Site",10,49,0.204081632653061,-0.0106068041591469,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X180","Site",7,36,0.194444444444444,-0.0978183050232437,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X2532","Site",7,36,0.194444444444444,-0.0978183050232437,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X6405","Site",13,67,0.194029850746269,-0.138653528645546,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X9142","Site",28,151,0.185430463576159,-0.370299707312951,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X3909","Site",9,49,0.183673469387755,-0.22981409011485,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X4629","Site",8,45,0.177777777777778,-0.280921027133956,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X8625","Site",13,74,0.175675675675676,-0.387989015194763,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X4959","Site",5,30,0.166666666666667,-0.322754772278021,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X9346","Site",9,59,0.152542372881356,-0.619098246639017,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X9360","Site",12,81,0.148148148148148,-0.786082041572333,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X4590","Site",10,71,0.140845070422535,-0.830385802768965,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X9737","Site",9,65,0.138461538461538,-0.82401173621798,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X958","Site",5,37,0.135135135135135,-0.652742949791378,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X2901","Site",4,30,0.133333333333333,-0.602905914615343,0,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X1257","Site",4,5,0.8,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X3090","Site",7,15,0.466666666666667,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X4874","Site",6,13,0.461538461538462,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X3289","Site",9,20,0.45,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X7809","Site",10,26,0.384615384615385,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X7983","Site",8,22,0.363636363636364,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X2323","Site",8,23,0.347826086956522,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X1750","Site",2,8,0.25,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X101","Site",5,24,0.208333333333333,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X8799","Site",6,29,0.206896551724138,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X1982","Site",3,15,0.2,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X4264","Site",4,29,0.137931034482759,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X8354","Site",0,8,0,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X8764","Site",0,5,0,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X3989","Site",0,1,0,NA,NA,"Analysis_kri0001",2025-02-01,"AA-AA-000-0000"
"0X4323","Site",8,126,0.0634920634920635,-1.1188959365447,-1,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X4629","Site",2,45,0.0444444444444444,-1.01318979158136,-1,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X5895","Site",3,76,0.0394736842105263,-1.43355569741394,-1,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X8633","Site",3,84,0.0357142857142857,-1.60002107548348,-1,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X8788","Site",2,63,0.0317460317460317,-1.47058461135725,-1,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X9737","Site",2,65,0.0307692307692308,-1.5149788694921,-1,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X8091","Site",0,32,0,-1.5322908870217,-1,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X9580","Site",6,30,0.2,1.47002294815111,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X6603","Site",6,32,0.1875,1.32757541874414,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X4485","Site",8,46,0.173913043478261,1.34323894943525,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X8351","Site",6,42,0.142857142857143,0.740836222287903,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X3909","Site",7,49,0.142857142857143,0.800194576105991,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X8517","Site",9,63,0.142857142857143,0.907335363788228,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X5033","Site",6,43,0.13953488372093,0.690863379138933,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X180","Site",5,36,0.138888888888889,0.621683260214851,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X759","Site",5,40,0.125,0.418465196409223,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X2192","Site",9,73,0.123287671232877,0.525867980220374,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X8625","Site",9,74,0.121621621621622,0.490814348706453,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X9142","Site",17,151,0.112582781456954,0.40163402921161,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X2532","Site",4,36,0.111111111111111,0.172298625082863,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X7011","Site",4,38,0.105263157894737,0.0798202573315971,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X5384","Site",5,49,0.102040816326531,0.0298209158797264,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X2170","Site",5,50,0.1,-0.00878607159989496,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X2901","Site",3,30,0.1,-0.00680566179699582,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X9360","Site",8,81,0.0987654320987654,-0.0411418191303634,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X8786","Site",4,44,0.0909090909090909,-0.170835544425297,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X6405","Site",6,67,0.0895522388059701,-0.240755112126273,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X213","Site",9,101,0.0891089108910891,-0.307609274258213,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X9346","Site",5,59,0.0847457627118644,-0.325470556517444,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X4590","Site",6,71,0.0845070422535211,-0.362461964665189,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X4959","Site",2,30,0.0666666666666667,-0.499081865113032,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X6900","Site",2,31,0.0645161290322581,-0.5396164562818,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X1910","Site",2,33,0.0606060606060606,-0.61731486477935,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
"0X958","Site",2,37,0.0540540540540541,-0.761117529620302,0,"Analysis_kri0002",2025-02-01,"AA-AA-000-0000"
