"Threshold","Denominator","LogDenominator","Numerator","Metric","MetricID","StudyID","SnapshotDate"
-2,44.22,3.7891771754293,0.0414348959291625,0.000937017094734566,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,45.312,3.81357189807125,0.145695892733404,0.00321539311293706,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,46.404,3.83738566241316,0.251178574110455,0.00541286471231908,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,47.496,3.86064549696837,0.357840060957338,0.00753410941884239,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,48.588,3.88337658683802,0.465639925290524,0.00958343470178899,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,49.68,3.90560243762522,0.574539998458583,0.0115648147837879,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,50.772,3.92734502152593,0.684504198227995,0.0134819230723232,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,51.864,3.94862490787269,0.795498372520529,0.0153381608152192,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,52.956,3.96946138007541,0.907490157883342,0.0171366824889218,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,54.048,3.98987254062539,1.0204488510288,0.0188804183508881,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,55.14,4.00987540559565,1.1343452919985,0.020572094523005,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,56.232,4.0294859898736,1.24915175769111,0.0222142509192472,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,57.324,4.04871938419583,1.3648418646522,0.0238092572858174,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,58.416,4.06758982491328,1.48139048015981,0.0253593275842202,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,59.508,4.086110757295,1.59877364075671,0.0268665329158552,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,60.6,4.10429489307527,1.71696847748085,0.0283328131597499,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,61.692,4.12215426286137,1.83595314713303,0.0297599874721686,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,62.784,4.1397002639429,1.95570676899647,0.0311497637773392,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,63.876,4.15694370397862,2.07620936648882,0.0325037473619015,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,64.968,4.17389484098011,2.19744181328477,0.0338234486714193,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,66.06,4.19056341996264,2.31938578349747,0.0351102903950571,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,67.152,4.20695870659124,2.44202370555139,0.036365613913977,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,68.244,4.22308951811266,2.56533871941744,0.0375906851799051,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,69.336,4.23896425183204,2.68931463691591,0.0387867000824379,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,70.428,4.2545909113642,2.81393590482211,0.0399547893568199,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,71.52,4.26997713086526,2.93918757053687,0.0410960230779764,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,72.612,4.28513019742818,3.0650552501071,0.0422114147814012,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,73.704,4.30005707180663,3.19152509840285,0.0433019252469724,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,74.796,4.31476440761471,3.31858378127565,0.0443684659778016,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,75.888,4.32925856913523,3.44621844953963,0.0454119024027465,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,76.98,4.3435456478556,3.5744167146317,0.0464330568281593,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,78.072,4.35763147783916,3.70316662582018,0.0474327111617504,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,79.164,4.37152165002873,3.83245664884308,0.0484116094290723,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,80.256,4.3852215255704,3.96227564586812,0.0493704601010282,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,81.348,4.39873624823683,4.09261285667567,0.0503099382489511,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,82.44,4.41207075602226,4.22345788097482,0.0512306875421496,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,83.532,4.42522979197453,4.35480066177008,0.0521333221013513,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,84.624,4.43821791432362,4.48663146970361,0.0530184282201693,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,85.716,4.45103950596084,4.61894088830377,0.053886565965558,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,86.808,4.46369878331791,4.75171980007685,0.0547382706671834,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,87.9,4.47619980469113,4.88495937338365,0.0555740543047059,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,88.992,4.48854647805155,5.01865105004758,0.056394406801146,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,90.084,4.50074256837887,5.15278653364499,0.0571997972297521,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,91.176,4.51279170455343,5.28735777843238,0.0579906749411291,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,92.268,4.52469738583804,5.42235697886867,0.0587674706167758,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,93.36,4.5364629879783,5.5577765596939,0.0595305972546476,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,94.452,4.54809176894831,5.69360916652866,0.0602804510918632,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,95.544,4.55958687436613,5.82984765696125,0.0610174124692419,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,96.636,4.57095134260141,5.96648509209194,0.0617418466419547,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,97.728,4.58218810959617,6.10351472850609,0.0624541045402145,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,98.82,4.5933000134176,6.24093001064977,0.0631545234836042,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,99.912,4.60428979856078,6.37872456358348,0.0638434278523448,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,101.004,4.61516012001744,6.51689218609134,0.0645211297185393,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,102.096,4.62591354712599,6.65542684412469,0.0651879294401808,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,103.188,4.63655256721676,6.79432266456039,0.0658441162204945,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,104.28,4.6470795890653,6.93357392925557,0.0664899686349786,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,105.372,4.65749694616586,7.07317506938197,0.067125755128326,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,106.464,4.66780689983607,7.21312066002366,0.0677517344832399,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,107.556,4.67801164216323,7.3534054150236,0.0683681562630035,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
-2,108.648,4.68811329880177,7.49402418206507,0.0689752612295216,"Analysis_kri0001","AA-AA-000-0000",2025-02-01
